servico,price,Estado,Cidade
day_care,70.0,PR,Curitiba
boarding,69.0,GO,Goiania
boarding,150.0,SC,Florianopolis
day_care,40.0,RJ,Rio De Janeiro
boarding,120.0,SP,Campinas
boarding,70.0,RJ,Rio De Janeiro
day_care,40.0,MG,Belo Horizonte
day_care,65.0,SP,Santo_Andre
day_care,48.0,MG,Belo Horizonte
day_care,50.0,MT,Várzea Grande
boarding,78.0,SP,Ribeirao Preto
boarding,120.0,SP,Barueri
day_care,98.0,SC,Itapema
boarding,70.0,RJ,Rio De Janeiro
boarding,80.0,SP,Sao Paulo
boarding,120.0,MG,Belo Horizonte
boarding,120.0,SP,Campinas
boarding,120.0,RJ,Rio De Janeiro
boarding,70.0,RS,Porto Alegre
boarding,60.0,MG,Juiz De Fora
day_care,70.0,SP,Diadema
boarding,60.0,ES,Vila Velha
boarding,70.0,SP,Sao Paulo
boarding,55.0,SP,Sorocaba
boarding,90.0,BA,Salvador
boarding,156.0,SP,Sao Paulo
day_care,55.0,ES,Vila Velha
day_care,55.0,SP,Sao Paulo
boarding,80.0,SP,Sao Paulo
day_care,45.0,PE,Recife
boarding,120.0,SP,Guarujá
boarding,70.0,SP,Sorocaba
boarding,70.0,RJ,Rio De Janeiro
boarding,70.0,DF,Brasília
boarding,70.0,RJ,Rio De Janeiro
day_care,75.0,SP,Sao Paulo
day_care,38.0,SP,Sao Paulo
boarding,65.0,SC,Florianopolis
boarding,80.0,RJ,Rio De Janeiro
day_care,40.0,SP,Sao Paulo
boarding,65.0,PR,Curitiba
day_care,35.0,SP,Nova Odessa
boarding,99.0,SC,Sao Paulo
day_care,50.0,MG,Belo Horizonte
boarding,80.0,SP,Campinas
boarding,80.0,RS,Porto Alegre
boarding,60.0,SP,Sao Paulo
boarding,80.0,RJ,Niteroi
boarding,55.0,MG,Belo Horizonte
boarding,70.0,MG,Belo Horizonte
boarding,80.0,PR,Curitiba
boarding,55.0,MT,Várzea Grande
day_care,45.0,SE,Aracaju
boarding,50.0,RJ,Rio De Janeiro
day_care,120.0,SP,Sao Paulo
boarding,60.0,SP,Sao Paulo
boarding,65.0,PE,Recife
boarding,50.0,AL,Maceió
boarding,95.0,SP,Sao Paulo
boarding,120.0,RJ,Rio De Janeiro
boarding,67.0,PR,Curitiba
day_care,100.0,RJ,Rio De Janeiro
boarding,60.0,MG,Conselheiro Lafaiete
day_care,45.0,SP,Sao Paulo
day_care,40.0,SC,Florianopolis
boarding,60.0,RS,Porto Alegre
day_care,40.0,PR,Curitiba
boarding,45.0,SC,Florianopolis
boarding,50.0,RS,Porto Alegre
boarding,70.0,RJ,Rio De Janeiro
day_care,90.0,SP,Sao Paulo
boarding,55.0,PR,Maringá
boarding,134.0,RJ,Rio De Janeiro
boarding,40.0,SP,Nova Odessa
boarding,89.0,ES,Vila Velha
day_care,69.0,SP,Sao Paulo
boarding,90.0,SP,Santo_Andre
boarding,110.0,SP,Sao Paulo
day_care,70.0,SP,Sao Paulo
boarding,48.0,DF,Brasília
boarding,100.0,RJ,Rio De Janeiro
boarding,55.0,MG,Belo Horizonte
day_care,45.0,DF,Brasília
boarding,80.0,PR,Curitiba
boarding,100.0,SP,Itapetininga
boarding,60.0,SP,Sao Paulo
boarding,135.0,SP,Santos
day_care,70.0,SP,Santo_Andre
boarding,60.0,SP,Praia Grande
day_care,50.0,MA,São Luís
day_care,55.0,SE,Aracaju
boarding,80.0,SP,Sao Paulo
boarding,70.0,PR,Curitiba
day_care,75.0,SP,Campinas
boarding,65.0,SP,Sao Paulo
boarding,55.0,RS,Porto Alegre
boarding,50.0,SP,São Bernardo Do Campo
day_care,80.0,SP,Sao Paulo
boarding,60.0,PE,Olinda
day_care,70.0,SP,Sao Paulo
boarding,60.0,PR,Londrina
day_care,170.0,SP,Osasco
boarding,80.0,MG,Belo Horizonte
day_care,60.0,MG,Juiz De Fora
boarding,100.0,SP,Sao Paulo
day_care,48.0,AM,Manaus
boarding,90.0,PR,Curitiba
boarding,60.0,SP,Sao Paulo
day_care,70.0,PE,Recife
day_care,60.0,SP,Sao Paulo
day_care,70.0,RJ,Cabo Frio
day_care,65.0,DF,Brasília
boarding,52.0,SC,Florianopolis
day_care,50.0,RS,Porto Alegre
boarding,60.0,PR,Curitiba
boarding,45.0,SE,Aracaju
day_care,70.0,SP,Campinas
boarding,95.0,RJ,Rio De Janeiro
day_care,30.0,SP,Santa Cruz Do Rio Pardo
boarding,80.0,BA,Salvador
day_care,45.0,PR,Foz Do Iguaçu
boarding,120.0,MG,Belo Horizonte
boarding,80.0,MG,Belo Horizonte
boarding,95.0,RJ,Rio De Janeiro
boarding,95.0,SP,Sao Paulo
boarding,60.0,AM,Manaus
boarding,70.0,MG,Belo Horizonte
boarding,65.0,SP,Sao Paulo
boarding,80.0,SC,Florianopolis
day_care,60.0,SP,Osasco
day_care,87.0,RJ,Rio De Janeiro
boarding,45.0,RJ,Rio De Janeiro
boarding,65.0,RJ,Rio De Janeiro
day_care,78.0,SP,Sao Paulo
day_care,40.0,SP,Osasco
day_care,40.0,SP,Valinhos
day_care,55.0,MG,Belo Horizonte
day_care,100.0,SP,Sao Paulo
boarding,110.0,SP,Sao Paulo
day_care,65.0,RS,Cachoeirinha
day_care,70.0,SP,Santos
boarding,110.0,RJ,Rio De Janeiro
boarding,60.0,SP,Sao Paulo
boarding,70.0,BA,Salvador
day_care,120.0,SP,Sao Paulo
boarding,120.0,SP,Sao Paulo
boarding,86.0,SP,Santo_Andre
boarding,85.0,RJ,Rio De Janeiro
boarding,67.0,RJ,Rio De Janeiro
boarding,50.0,SP,Sao Paulo
day_care,55.0,PR,Curitiba
boarding,52.0,RS,Pelotas
boarding,75.0,MG,Belo Horizonte
boarding,65.0,SP,Campinas
boarding,70.0,SP,Sao Paulo
day_care,75.0,MG,Belo Horizonte
pet_sitting,150.0,SP,Sao Paulo
pet_sitting,30.0,PR,Curitiba
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,80.0,BA,Salvador
pet_sitting,60.0,SP,São Caetano Do Sul
pet_sitting,34.0,RS,Porto Alegre
pet_sitting,30.0,PR,Curitiba
pet_sitting,45.0,DF,Brasília
pet_sitting,30.0,SP,São Carlos
pet_sitting,40.0,SC,Florianopolis
pet_sitting,35.0,SP,Bauru
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,100.0,RJ,Niteroi
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,72.0,SP,Sao Paulo
pet_sitting,45.0,ES,Vila Velha
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,80.0,RJ,Rio De Janeiro
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,55.0,SP,Itupeva
pet_sitting,95.0,RS,Planalto
pet_sitting,55.0,SP,São Caetano Do Sul
pet_sitting,50.0,SP,Diadema
pet_sitting,80.0,RS,Porto Alegre
pet_sitting,100.0,CE,Fortaleza
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,55.0,PR,Curitiba
pet_sitting,48.0,DF,Brasília
pet_sitting,22.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,30.0,PB,João Pessoa
pet_sitting,30.0,BA,Feira De Santana
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,45.0,SP,Atibaia
pet_sitting,75.0,SP,Campinas
pet_sitting,50.0,RS,Porto Alegre
pet_sitting,50.0,SP,São Bernardo Do Campo
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,80.0,RJ,Niteroi
pet_sitting,110.0,RS,Porto Alegre
pet_sitting,75.0,SP,Sao Paulo
pet_sitting,150.0,RJ,Rio De Janeiro
pet_sitting,80.0,SP,Jundiaí
pet_sitting,30.0,PR,Francisco Beltrão
pet_sitting,45.0,SP,Piracicaba
pet_sitting,80.0,RJ,Rio De Janeiro
pet_sitting,60.0,SC,São José
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,25.0,MG,Contagem
pet_sitting,25.0,SP,Sao Paulo
pet_sitting,30.0,RS,Pelotas
pet_sitting,49.0,SP,Sao Paulo
pet_sitting,55.0,SP,Sao Paulo
pet_sitting,40.0,MG,São João Del Rei
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,135.0,SP,Sao Paulo
pet_sitting,30.0,PR,Curitiba
pet_sitting,55.0,PR,Curitiba
pet_sitting,70.0,SP,Guarulhos
pet_sitting,150.0,SP,Sao Paulo
pet_sitting,90.0,SP,Sao Paulo
pet_sitting,50.0,GO,Anápolis
pet_sitting,130.0,SP,Osasco
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,85.0,SP,São Bernardo Do Campo
pet_sitting,80.0,RS,Alegrete
pet_sitting,30.0,PR,Curitiba
pet_sitting,22.0,SE,Aracaju
pet_sitting,55.0,MG,Sabará
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,50.0,SP,Americana
day_care,40.0,DF,Brasília
day_care,25.0,PR,Cianorte
day_care,40.0,AL,Maceió
boarding,90.0,SP,Sao Paulo
boarding,70.0,SP,Sao Paulo
boarding,60.0,RJ,Rio De Janeiro
boarding,64.0,RJ,Rio De Janeiro
boarding,67.0,RJ,Rio De Janeiro
day_care,60.0,SP,Barueri
day_care,70.0,RJ,Niteroi
boarding,55.0,MS,Campo Grande
boarding,75.0,PR,Curitiba
boarding,100.0,SP,Sao Paulo
boarding,54.0,BA,Salvador
day_care,85.0,PR,Curitiba
boarding,50.0,PE,Recife
boarding,75.0,PR,Curitiba
boarding,70.0,RJ,Rio De Janeiro
day_care,35.0,SP,Itu
boarding,50.0,MS,Campo Grande
day_care,70.0,SP,Carapicuíba
day_care,80.0,SP,Embu Das Artes
boarding,80.0,SC,Itapema
boarding,60.0,SC,Florianopolis
boarding,55.0,RJ,Nova Friburgo
boarding,40.0,RS,Sapucaia Do Sul
day_care,38.0,MG,Uberlândia
boarding,80.0,RJ,Rio De Janeiro
day_care,60.0,PR,Curitiba
boarding,115.0,SP,Campinas
boarding,75.0,BA,Lauro De Freitas
boarding,70.0,SP,Sao Paulo
day_care,60.0,RJ,Rio De Janeiro
day_care,100.0,SP,Sao Paulo
boarding,140.0,SP,Sao Paulo
boarding,60.0,RS,Porto Alegre
day_care,35.0,PE,Olinda
boarding,90.0,RS,Canoas
day_care,55.0,RS,Cidreira
day_care,70.0,BA,Salvador
day_care,50.0,RJ,Rio De Janeiro
boarding,45.0,PA,Belém
day_care,78.0,SP,Ribeirao Preto
boarding,80.0,SP,Santo_Andre
boarding,50.0,BA,Cruz Das Almas
boarding,140.0,SP,Campinas
boarding,58.0,RJ,Rio De Janeiro
boarding,55.0,GO,Goiania
boarding,46.0,MS,Campo Grande
boarding,70.0,DF,Brasília
boarding,70.0,SP,Ribeirao Preto
boarding,65.0,SP,Mogi Das Cruzes
boarding,75.0,MG,Belo Horizonte
boarding,95.0,SP,Campinas
boarding,90.0,SP,Barueri
day_care,50.0,RJ,Niteroi
day_care,60.0,RJ,Rio De Janeiro
boarding,80.0,PE,Recife
boarding,120.0,SP,Sao Paulo
day_care,75.0,SP,Sao Paulo
boarding,40.0,SP,Piraju
day_care,70.0,MG,Juiz De Fora
day_care,55.0,SP,São Carlos
boarding,100.0,SP,Sao Paulo
boarding,85.0,SP,Sao Paulo
boarding,80.0,CE,Fortaleza
boarding,60.0,MG,Ponte Nova
boarding,60.0,MG,Belo Horizonte
boarding,65.0,RS,Porto Alegre
boarding,60.0,SC,Florianopolis
day_care,40.0,DF,Brasília
boarding,60.0,GO,Goiania
boarding,55.0,RS,Carlos Barbosa
boarding,65.0,DF,Brasília
boarding,100.0,SP,Sao Paulo
boarding,80.0,PR,Curitiba
boarding,59.0,PR,Curitiba
day_care,135.0,RJ,Rio De Janeiro
boarding,57.0,SP,Suzano
day_care,55.0,SP,Sao Paulo
day_care,35.0,MG,Belo Horizonte
boarding,75.0,SP,Praia Grande
boarding,95.0,RJ,Niteroi
boarding,108.0,SP,Sao Paulo
boarding,55.0,SP,Sao Paulo
boarding,80.0,RS,Canoas
day_care,45.0,RJ,Rio De Janeiro
boarding,65.0,DF,Brasília
boarding,80.0,SP,Sao Paulo
boarding,30.0,PR,Curitiba
boarding,60.0,SP,Sao Paulo
boarding,75.0,SP,Campinas
boarding,65.0,PR,Curitiba
boarding,120.0,SP,Sao Paulo
boarding,70.0,PR,Araucária
day_care,100.0,BA,Salvador
boarding,75.0,SC,Florianopolis
day_care,40.0,SC,Santo Amaro Da Imperatriz
boarding,120.0,SP,Sao Paulo
boarding,65.0,SE,Aracaju
boarding,75.0,BA,Salvador
boarding,75.0,MG,Belo Horizonte
boarding,70.0,SP,Campinas
boarding,90.0,RJ,Rio De Janeiro
boarding,50.0,SP,Marília
day_care,107.0,SP,Sao Paulo
boarding,60.0,SC,Florianopolis
boarding,80.0,SP,Sao Paulo
boarding,85.0,BA,Salvador
boarding,150.0,SP,Sao Paulo
day_care,54.0,RJ,Rio De Janeiro
boarding,55.0,DF,Brasília
boarding,70.0,SP,Sao Paulo
boarding,105.0,SP,Sao Paulo
boarding,120.0,SP,Sao Paulo
boarding,85.0,SP,Sao Paulo
boarding,65.0,RN,Mossoró
boarding,135.0,SP,Sao Paulo
boarding,70.0,MG,Uberaba
boarding,80.0,SP,Santo_Andre
day_care,55.0,SC,Palhoça
boarding,60.0,SP,Santo_Andre
boarding,110.0,SP,Sao Paulo
boarding,55.0,DF,Brasília
boarding,60.0,RJ,Rio De Janeiro
day_care,85.0,RJ,Rio De Janeiro
day_care,67.0,PR,Curitiba
pet_sitting,60.0,RJ,Rio De Janeiro
pet_sitting,30.0,PR,Curitiba
pet_sitting,45.0,GO,Goiania
pet_sitting,59.0,PR,Curitiba
pet_sitting,25.0,RS,Porto Alegre
pet_sitting,60.0,SP,Carapicuíba
pet_sitting,60.0,RJ,Nova Friburgo
pet_sitting,40.0,MS,Campo Grande
pet_sitting,55.0,SP,Jundiaí
pet_sitting,45.0,SP,Pres. Prudente
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,70.0,DF,Brasília
pet_sitting,65.0,DF,Brasília
pet_sitting,30.0,SP,Guarulhos
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,90.0,MG,Belo Horizonte
pet_sitting,67.0,DF,Brasília
pet_sitting,75.0,SP,Atibaia
pet_sitting,80.0,RS,Porto Alegre
pet_sitting,50.0,DF,Brasília
pet_sitting,30.0,SC,Brusque
pet_sitting,50.0,RJ,Niteroi
pet_sitting,90.0,SP,Campinas
pet_sitting,60.0,RJ,Rio De Janeiro
pet_sitting,134.0,SP,Campinas
pet_sitting,50.0,MG,Belo Horizonte
pet_sitting,54.0,RS,Porto Alegre
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,40.0,ES,Guarapari
pet_sitting,55.0,MA,São Luís
pet_sitting,90.0,SP,Sao Paulo
pet_sitting,40.0,SP,Indaiatuba
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,60.0,SP,Rio Claro
boarding,54.0,AM,Manaus
day_care,60.0,SP,Sao Paulo
boarding,80.0,SP,Osasco
boarding,70.0,ES,Vitória
boarding,40.0,RJ,Rio De Janeiro
boarding,90.0,SP,Sorocaba
day_care,50.0,RJ,Teresópolis
day_care,70.0,SP,Olímpia
boarding,40.0,RS,Novo Hamburgo
boarding,50.0,RJ,Campos Dos Goytacazes
boarding,45.0,MS,Campo Grande
day_care,59.0,RJ,Rio De Janeiro
boarding,70.0,SP,Boituva
day_care,45.0,MG,Belo Horizonte
boarding,78.0,SP,Sao Paulo
day_care,35.0,SP,Sao Paulo
boarding,50.0,SC,Florianopolis
boarding,80.0,RJ,Rio De Janeiro
boarding,65.0,SP,Sao Paulo
boarding,90.0,DF,Brasília
boarding,70.0,ES,Domingos Martins
day_care,70.0,SP,Santo_Andre
boarding,79.0,SP,Sao Paulo
day_care,40.0,MS,Campo Grande
day_care,50.0,SP,Santana De Parnaíba
day_care,60.0,DF,Brasília
day_care,50.0,SP,Sao Paulo
boarding,85.0,SP,Sao Paulo
boarding,87.0,SP,Sao Paulo
boarding,100.0,SP,Campinas
boarding,55.0,SP,São José Dos Campos
day_care,85.0,SP,São Bernardo Do Campo
boarding,110.0,SP,Campinas
day_care,55.0,SP,Campinas
day_care,30.0,PR,Umuarama
boarding,45.0,MG,Alfenas
day_care,40.0,BA,Teixeira De Freitas
day_care,35.0,MG,Lavras
day_care,100.0,SP,Ribeirao Preto
boarding,90.0,SP,Sao Paulo
day_care,40.0,SP,São Carlos
boarding,90.0,SP,Praia Grande
boarding,60.0,SC,Navegantes
boarding,55.0,PR,Curitiba
boarding,65.0,RJ,Rio De Janeiro
boarding,60.0,SP,São José Do Rio Preto
boarding,70.0,SP,Sao Paulo
boarding,100.0,SP,São Bernardo Do Campo
day_care,67.0,SP,Sao Paulo
boarding,90.0,RJ,Niteroi
day_care,60.0,SP,Sao Paulo
day_care,45.0,SP,Jundiaí
day_care,40.0,MG,Uberlândia
boarding,120.0,SP,Jandira
day_care,45.0,SP,Sao Paulo
boarding,80.0,MT,Cuiabá
day_care,80.0,SP,Sao Paulo
boarding,80.0,RJ,Cabo Frio
day_care,70.0,RJ,Niteroi
boarding,75.0,SP,Sao Paulo
day_care,80.0,SP,Sao Paulo
boarding,85.0,SP,Sao Paulo
day_care,60.0,SP,Guarulhos
boarding,53.0,MG,Belo Horizonte
boarding,100.0,SP,Santo_Andre
day_care,30.0,RJ,Belford Roxo
day_care,67.0,SP,Sorocaba
boarding,40.0,PE,Recife
boarding,45.0,RS,Canoas
day_care,90.0,SP,Sao Paulo
boarding,60.0,SC,Florianopolis
boarding,50.0,MA,São Luís
boarding,80.0,RJ,Rio De Janeiro
day_care,70.0,RJ,Rio De Janeiro
boarding,105.0,SP,Sao Paulo
boarding,59.0,SC,Florianopolis
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,80.0,RJ,Cabo Frio
pet_sitting,32.0,SP,Paulínia
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,30.0,PA,Belém
pet_sitting,40.0,RJ,Niteroi
pet_sitting,100.0,DF,Brasília
pet_sitting,40.0,RJ,Petrópolis
pet_sitting,30.0,SC,Florianopolis
pet_sitting,50.0,RS,Portão
pet_sitting,50.0,SP,Campinas
pet_sitting,50.0,MS,Campo Grande
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,30.0,RN,Natal
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,30.0,PR,Curitiba
pet_sitting,40.0,SP,São Bernardo Do Campo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,PR,Pinhais
pet_sitting,40.0,SP,Santo_Andre
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,30.0,SE,São Cristóvão
pet_sitting,30.0,RS,Bagé
pet_sitting,25.0,SP,Presidente Prudente
pet_sitting,20.0,SP,Diadema
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,30.0,RJ,Cabo Frio
pet_sitting,80.0,RJ,Rio De Janeiro
pet_sitting,30.0,MG,Juiz De Fora
pet_sitting,40.0,RO,Porto Velho
pet_sitting,40.0,MG,Belo Horizonte
pet_sitting,30.0,PA,Itaituba
pet_sitting,45.0,SC,São José
pet_sitting,40.0,SP,Piracicaba
pet_sitting,30.0,SE,Aracaju
pet_sitting,20.0,SP,Osasco
pet_sitting,40.0,SP,Pindamonhangaba
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,30.0,SP,Hortolândia
pet_sitting,25.0,PR,Londrina
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,50.0,PR,São José Dos Pinhais
pet_sitting,35.0,SP,São Vicente
pet_sitting,45.0,AL,Maceió
pet_sitting,30.0,SP,São Sebastião
pet_sitting,30.0,RS,Porto Alegre
pet_sitting,30.0,MG,Betim
pet_sitting,30.0,SP,Taboão Da Serra
pet_sitting,35.0,PR,Foz Do Iguaçu
pet_sitting,55.0,SP,Poá
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,SP,Praia Grande
pet_sitting,40.0,BA,Feira De Santana
pet_sitting,30.0,MG,Belo Horizonte
pet_sitting,30.0,PA,Ananindeua
pet_sitting,100.0,RJ,Rio De Janeiro
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,40.0,SP,Itapevi
pet_sitting,50.0,MG,Belo Horizonte
pet_sitting,28.0,SC,Blumenau
pet_sitting,30.0,MG,Uberlândia
pet_sitting,25.0,MG,Belo Horizonte
pet_sitting,30.0,CE,Fortaleza
pet_sitting,34.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,35.0,PR,Maringá
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,40.0,BA,Salvador
pet_sitting,20.0,DF,Brasília
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,60.0,SP,Indaiatuba
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,25.0,DF,Brasília
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,70.0,SP,Jandira
pet_sitting,30.0,RS,Pelotas
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SC,Joinville
pet_sitting,50.0,SP,São Bernardo Do Campo
pet_sitting,38.0,RJ,Niteroi
pet_sitting,70.0,RS,Porto Alegre
pet_sitting,70.0,SC,Florianopolis
pet_sitting,50.0,RJ,Rio De Janeiro
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,35.0,RJ,Rio De Janeiro
pet_sitting,75.0,SP,Campinas
pet_sitting,30.0,MG,Belo Horizonte
pet_sitting,27.0,RJ,Rio De Janeiro
pet_sitting,55.0,PR,Curitiba
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,33.0,SP,Caieiras
pet_sitting,30.0,MG,Contagem
pet_sitting,30.0,SP,Ferraz De Vasconcelos
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,27.0,PR,Ponta Grossa
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,55.0,RJ,Rio De Janeiro
pet_sitting,30.0,GO,Goiania
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,65.0,MG,Contagem
pet_sitting,27.0,SP,Santos
pet_sitting,20.0,RS,Estância Velha
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,45.0,SP,Ribeirao Preto
pet_sitting,50.0,SP,São Bernardo Do Campo
pet_sitting,40.0,MG,Belo Horizonte
pet_sitting,30.0,SP,Carapicuíba
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,25.0,PR,São Mateus Do Sul
pet_sitting,28.0,RS,Porto Alegre
pet_sitting,30.0,SC,Jaraguá Do Sul
pet_sitting,30.0,BA,Lauro De Freitas
pet_sitting,75.0,RJ,Rio De Janeiro
pet_sitting,35.0,SP,Piracicaba
pet_sitting,30.0,SP,Cajuru
pet_sitting,70.0,SP,Santos
pet_sitting,30.0,RS,Porto Alegre
pet_sitting,35.0,CE,Fortaleza
pet_sitting,39.0,SP,Sao Paulo
pet_sitting,60.0,RJ,Niteroi
pet_sitting,45.0,RJ,Teresópolis
pet_sitting,30.0,DF,Brasília
pet_sitting,30.0,SP,Osasco
pet_sitting,30.0,SP,Guarulhos
pet_sitting,40.0,SP,São Caetano Do Sul
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,70.0,SP,São Caetano Do Sul
pet_sitting,53.0,RJ,Rio De Janeiro
pet_sitting,30.0,CE,Fortaleza
pet_sitting,30.0,PR,Curitiba
pet_sitting,60.0,MS,Campo Grande
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,BA,Salvador
pet_sitting,50.0,PR,Curitiba
pet_sitting,30.0,DF,Brasília
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,30.0,RS,Porto Alegre
pet_sitting,30.0,SP,Jundiaí
pet_sitting,49.0,RJ,Rio De Janeiro
pet_sitting,70.0,SP,Jundiaí
pet_sitting,70.0,RJ,Nilópolis
pet_sitting,25.0,PA,Belém
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,Bauru
pet_sitting,60.0,SC,Florianopolis
pet_sitting,100.0,SP,Ubatuba
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,40.0,RJ,Macaé
pet_sitting,35.0,MG,Lavras
pet_sitting,30.0,PA,Ananindeua
pet_sitting,30.0,SP,Santos
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,SC,São José
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,Praia Grande
pet_sitting,30.0,PR,Curitiba
pet_sitting,25.0,SP,Itatiba
pet_sitting,60.0,RJ,Teresópolis
pet_sitting,30.0,PE,Recife
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,50.0,SP,Mauá
pet_sitting,55.0,SP,Sao Paulo
pet_sitting,30.0,RJ,Nova Iguaçu
pet_sitting,30.0,DF,Brasília
pet_sitting,33.0,SP,Sao Paulo
pet_sitting,45.0,RJ,Mangaratiba
pet_sitting,45.0,MG,Juiz De Fora
pet_sitting,27.0,SP,Taubaté
pet_sitting,25.0,RJ,Niteroi
pet_sitting,60.0,PA,Belém
pet_sitting,30.0,BA,Salvador
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,25.0,RJ,Mesquita
pet_sitting,27.0,SC,Florianopolis
pet_sitting,30.0,RJ,Resende
pet_sitting,45.0,SP,Osasco
pet_sitting,25.0,RJ,Niteroi
pet_sitting,40.0,SP,Várzea Paulista
pet_sitting,30.0,BA,Vitória Da Conquista
pet_sitting,60.0,PR,Curitiba
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,25.0,RS,Santa Maria
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,25.0,SC,Florianopolis
pet_sitting,35.0,SP,São Bernardo Do Campo
pet_sitting,30.0,MG,Belo Horizonte
pet_sitting,30.0,RS,Estância Velha
pet_sitting,30.0,BA,Salvador
pet_sitting,52.0,SP,Sao Paulo
pet_sitting,50.0,RJ,Rio De Janeiro
pet_sitting,30.0,CE,Fortaleza
pet_sitting,70.0,PR,Curitiba
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,São Bernardo Do Campo
pet_sitting,36.0,RS,Canoas
pet_sitting,40.0,RS,Porto Alegre
pet_sitting,40.0,SP,Campinas
pet_sitting,30.0,SP,Jundiaí
pet_sitting,30.0,MG,Governador Valadares
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,CE,Fortaleza
pet_sitting,30.0,PE,Recife
pet_sitting,30.0,GO,Goiania
pet_sitting,40.0,SP,São Roque
pet_sitting,45.0,AM,Manaus
pet_sitting,15.0,SP,Taboão Da Serra
pet_sitting,15.0,SP,Praia Grande
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,CE,Fortaleza
pet_sitting,30.0,SP,Catanduva
pet_sitting,30.0,SP,Santos
pet_sitting,26.0,SC,Florianopolis
pet_sitting,45.0,RJ,Rio Das Ostras
pet_sitting,27.0,MG,Uberlândia
pet_sitting,30.0,SP,São Bernardo Do Campo
pet_sitting,80.0,MG,Belo Horizonte
pet_sitting,53.0,MG,Contagem
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,80.0,SP,Sao Paulo
